ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ACTUAL_SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,CUSTOMERNAME,POSTALCODE,COUNTRY,TERRITORY,DEALSIZE
10153,31,57.41,1779.71,9/28/2003,Shipped,3,9,2003,Trains,58,Euro Shopping Channel,28034,Spain,EMEA,Small
10165,38,66.78,2537.64,10/22/2003,Shipped,4,10,2003,Trains,58,"Dragon Souveniers, Ltd.",79903,Singapore,Japan,Small
10176,38,64.44,2448.72,11/6/2003,Shipped,4,11,2003,Trains,58,L'ordine Souveniers,42100,Italy,EMEA,Small
10185,20,48.62,972.4,11/14/2003,Shipped,4,11,2003,Trains,58,Mini Creations Ltd.,50553,USA,NA,Small
10196,46,62.09,2856.14,11/26/2003,Shipped,4,11,2003,Trains,58,Super Scale Inc.,97823,USA,NA,Small
10208,30,65.61,1968.3,1/2/2004,Shipped,1,1,2004,Trains,58,"Saveley & Henriot, Co.",69004,France,EMEA,Small
10220,30,68.54,2056.2,2/12/2004,Shipped,1,2,2004,Trains,58,"Clover Collections, Co.",2,Ireland,EMEA,Small
10230,43,52.14,2242.02,3/15/2004,Shipped,1,3,2004,Trains,58,"Blauer See Auto, Co.",60528,Germany,EMEA,Small
10247,49,63.85,3128.65,5/5/2004,Shipped,2,5,2004,Trains,58,Suominen Souveniers,FIN-02271,Finland,EMEA,Medium
10272,43,56.82,2443.26,7/20/2004,Shipped,3,7,2004,Trains,58,Diecast Classics Inc.,70267,USA,NA,Small
10282,37,66.78,2470.86,8/20/2004,Shipped,3,8,2004,Trains,58,Mini Gifts Distributors Ltd.,97562,USA,NA,Small
10292,35,55.07,1927.45,9/8/2004,Shipped,3,9,2004,Trains,58,Land of Toys Inc.,10022,USA,NA,Small
10306,34,60.34,2051.56,10/14/2004,Shipped,4,10,2004,Trains,58,"AV Stores, Co.",EC2 5NT,UK,EMEA,Small
10314,38,61.51,2337.38,10/22/2004,Shipped,4,10,2004,Trains,58,Heintze Collectables,8200,Denmark,EMEA,Small
10325,44,100,4400,11/5/2004,Shipped,4,11,2004,Trains,58,Baane Mini Imports,4110,Norway,EMEA,Medium
10337,21,100,2100,11/21/2004,Shipped,4,11,2004,Trains,58,Classic Legends Inc.,10022,USA,NA,Small
10350,44,100,4400,12/2/2004,Shipped,4,12,2004,Trains,58,Euro Shopping Channel,28034,Spain,EMEA,Medium
10359,25,64.93,1623.25,12/15/2004,Shipped,4,12,2004,Trains,58,Reims Collectables,51100,France,EMEA,Small
10372,24,58.58,1405.92,1/26/2005,Shipped,1,1,2005,Trains,58,"Tokyo Collectables, Ltd",106-0032,Japan,Japan,Small
10383,38,60.06,2282.28,2/22/2005,Shipped,1,2,2005,Trains,58,Euro Shopping Channel,28034,Spain,EMEA,Small
10395,45,100,4500,3/17/2005,Shipped,1,3,2005,Trains,58,Lyon Souveniers,75508,France,EMEA,Large
10413,51,63.85,3256.35,5/5/2005,Shipped,2,5,2005,Trains,58,Gift Depot Inc.,97562,USA,NA,Medium
10108,34,82.99,2821.66,3/3/2003,Shipped,1,3,2003,Motorcycles,81,Cruz & Sons Co.,1227 MM,Philippines,Japan,Small
10121,44,74.85,3293.4,5/7/2003,Shipped,2,5,2003,Motorcycles,81,Reims Collectables,51100,France,EMEA,Medium
10135,44,96,4224,7/2/2003,Shipped,3,7,2003,Motorcycles,81,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10145,38,81.36,3091.68,8/25/2003,Shipped,3,8,2003,Motorcycles,81,Toys4GrownUps.com,90003,USA,NA,Medium
10159,31,71.6,2219.6,10/10/2003,Shipped,4,10,2003,Motorcycles,81,Corporate Gift Ideas Co.,Unknown,USA,NA,Small
10169,48,80.55,3866.4,11/4/2003,Shipped,4,11,2003,Motorcycles,81,"Anna's Decorations, Ltd",2060,Australia,APAC,Medium
10180,21,93.56,1964.76,11/11/2003,Shipped,4,11,2003,Motorcycles,81,Daedalus Designs Imports,59000,France,EMEA,Small
10190,40,66.72,2668.8,11/19/2003,Shipped,4,11,2003,Motorcycles,81,Euro Shopping Channel,28034,Spain,EMEA,Small
10211,40,80.55,3222,1/15/2004,Shipped,1,1,2004,Motorcycles,81,Auto Canal Petit,75016,France,EMEA,Medium
10224,50,77.29,3864.5,2/21/2004,Shipped,1,2,2004,Motorcycles,81,Daedalus Designs Imports,59000,France,EMEA,Medium
10237,20,68.34,1366.8,4/5/2004,Shipped,2,4,2004,Motorcycles,81,Vitachrome Inc.,10022,USA,NA,Small
10252,48,72.41,3475.68,5/26/2004,Shipped,2,5,2004,Motorcycles,81,Auto Canal Petit,75016,France,EMEA,Medium
10264,47,89.5,4206.5,6/30/2004,Shipped,2,6,2004,Motorcycles,81,Gifts4AllAges.com,51003,USA,NA,Medium
10276,21,70.78,1486.38,8/2/2004,Shipped,3,8,2004,Motorcycles,81,Online Mini Collectables,58339,USA,NA,Small
10285,39,78.92,3077.88,8/27/2004,Shipped,3,8,2004,Motorcycles,81,Marta's Replicas Co.,51247,USA,NA,Medium
10299,44,80.55,3544.2,9/30/2004,Shipped,3,9,2004,Motorcycles,81,"Toys of Finland, Co.",21240,Finland,EMEA,Medium
10309,28,88.68,2483.04,10/15/2004,Shipped,4,10,2004,Motorcycles,81,Baane Mini Imports,4110,Norway,EMEA,Small
10319,45,77.29,3478.05,11/3/2004,Shipped,4,11,2004,Motorcycles,81,Microscale Inc.,10022,USA,NA,Medium
10331,20,100,2000,11/17/2004,Shipped,4,11,2004,Motorcycles,81,Motor Mint Distributors Inc.,71270,USA,NA,Medium
10341,38,100,3800,11/24/2004,Shipped,4,11,2004,Motorcycles,81,Salzburg Collectables,5020,Austria,EMEA,Medium
10356,26,100,2600,12/9/2004,Shipped,4,12,2004,Motorcycles,81,Lyon Souveniers,75508,France,EMEA,Medium
10365,44,100,4400,1/7/2005,Shipped,1,1,2005,Motorcycles,81,Mini Creations Ltd.,50553,USA,NA,Medium
10375,49,100,4900,2/3/2005,Shipped,1,2,2005,Motorcycles,81,La Rochelle Gifts,44000,France,EMEA,Medium
10390,22,100,2200,3/4/2005,Shipped,1,3,2005,Motorcycles,81,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10403,31,68.34,2118.54,4/8/2005,Shipped,2,4,2005,Motorcycles,81,"UK Collectables, Ltd.",WX1 6LT,UK,EMEA,Small
10105,41,70.67,2897.47,2/11/2003,Shipped,1,2,2003,Ships,66,Danish Wholesale Imports,1734,Denmark,EMEA,Small
10119,25,76.67,1916.75,4/28/2003,Shipped,2,4,2003,Ships,66,Salzburg Collectables,5020,Austria,EMEA,Small
10129,31,60,1860,6/12/2003,Shipped,2,6,2003,Ships,66,"Stylish Desk Decors, Co.",WX3 6FW,UK,EMEA,Small
10142,41,64,2624,8/8/2003,Shipped,3,8,2003,Ships,66,Mini Gifts Distributors Ltd.,97562,USA,NA,Small
10153,43,64.67,2780.81,9/28/2003,Shipped,3,9,2003,Ships,66,Euro Shopping Channel,28034,Spain,EMEA,Small
10167,43,75.34,3239.62,10/23/2003,Cancelled,4,10,2003,Ships,66,Scandinavian Gift Ideas,S-844 67,Sweden,EMEA,Medium
10177,24,76,1824,11/7/2003,Shipped,4,11,2003,Ships,66,CAF Imports,28023,Spain,EMEA,Small
10185,21,54,1134,11/14/2003,Shipped,4,11,2003,Ships,66,Mini Creations Ltd.,50553,USA,NA,Small
10197,23,64.67,1487.41,11/26/2003,Shipped,4,11,2003,Ships,66,Enaco Distributors,8022,Spain,EMEA,Small
10208,38,74.67,2837.46,1/2/2004,Shipped,1,1,2004,Ships,66,"Saveley & Henriot, Co.",69004,France,EMEA,Small
10222,31,62.67,1942.77,2/19/2004,Shipped,1,2,2004,Ships,66,Collectable Mini Designs Co.,91217,USA,NA,Small
10233,36,70.67,2544.12,3/29/2004,Shipped,1,3,2004,Ships,66,Tekni Collectables Inc.,94019,USA,NA,Small
10248,36,71.34,2568.24,5/7/2004,Cancelled,2,5,2004,Ships,66,Land of Toys Inc.,10022,USA,NA,Small
10261,34,62,2108,6/17/2004,Shipped,2,6,2004,Ships,66,Quebec Home Shopping Network,H1J 1C3,Canada,NA,Small
10273,21,65.34,1372.14,7/21/2004,Shipped,3,7,2004,Ships,66,Petit Auto,B-1180,Belgium,EMEA,Small
10283,45,78.67,3540.15,8/20/2004,Shipped,3,8,2004,Ships,66,"Royal Canadian Collectables, Ltd.",T2F 8M4,Canada,NA,Medium
10295,26,75.34,1958.84,9/10/2004,Shipped,3,9,2004,Ships,66,Gifts4AllAges.com,51003,USA,NA,Small
10306,50,54,2700,10/14/2004,Shipped,4,10,2004,Ships,66,"AV Stores, Co.",EC2 5NT,UK,EMEA,Small
10315,41,62,2542,10/29/2004,Shipped,4,10,2004,Ships,66,La Rochelle Gifts,44000,France,EMEA,Small
10326,39,60,2340,11/9/2004,Shipped,4,11,2004,Ships,66,"Volvo Model Replicas, Co",S-958 22,Sweden,EMEA,Small
10339,22,100,2200,11/23/2004,Shipped,4,11,2004,Ships,66,"Tokyo Collectables, Ltd",106-0032,Japan,Japan,Small
10350,46,76.67,3526.82,12/2/2004,Shipped,4,12,2004,Ships,66,Euro Shopping Channel,28034,Spain,EMEA,Medium
10373,44,100,4400,1/31/2005,Shipped,1,1,2005,Ships,66,"Oulu Toy Supplies, Inc.",90110,Finland,EMEA,Medium
10385,25,77.34,1933.5,2/28/2005,Shipped,1,2,2005,Ships,66,Mini Gifts Distributors Ltd.,97562,USA,NA,Small
10396,39,66.67,2600.13,3/23/2005,Shipped,1,3,2005,Ships,66,Mini Gifts Distributors Ltd.,97562,USA,NA,Small
10414,37,71.34,2639.58,5/6/2005,On Hold,2,5,2005,Ships,66,Gifts4AllAges.com,51003,USA,NA,Small
10106,31,100,3100,2/17/2003,Shipped,1,2,2003,Planes,91,Rovelli Gifts,24100,Italy,EMEA,Medium
10120,47,82.21,3863.87,4/29/2003,Shipped,2,4,2003,Planes,91,"Australian Collectors, Co.",3004,Australia,APAC,Medium
10133,24,77.64,1863.36,6/27/2003,Shipped,2,6,2003,Planes,91,Euro Shopping Channel,28034,Spain,EMEA,Small
10143,36,100,3600,8/10/2003,Shipped,3,8,2003,Planes,91,Mini Creations Ltd.,50553,USA,NA,Medium
10156,48,100,4800,10/8/2003,Shipped,4,10,2003,Planes,91,Euro Shopping Channel,28034,Spain,EMEA,Medium
10168,28,98.65,2762.2,10/28/2003,Shipped,4,10,2003,Planes,91,Technics Stores Inc.,94217,USA,NA,Small
10199,48,83.12,3989.76,12/1/2003,Shipped,4,12,2003,Planes,91,West Coast Collectables Co.,94019,USA,NA,Medium
10210,21,78.55,1649.55,1/12/2004,Shipped,1,1,2004,Planes,91,Osaka Souveniers Co.,530-0003,Japan,Japan,Small
10223,25,100,2500,2/20/2004,Shipped,1,2,2004,Planes,91,"Australian Collectors, Co.",3004,Australia,APAC,Small
10235,25,100,2500,4/2/2004,Shipped,2,4,2004,Planes,91,"Royal Canadian Collectables, Ltd.",T2F 8M4,Canada,NA,Small
10250,31,91.34,2831.54,5/11/2004,Shipped,2,5,2004,Planes,91,The Sharp Gifts Warehouse,94217,USA,NA,Small
10262,40,84.03,3361.2,6/24/2004,Cancelled,2,6,2004,Planes,91,Euro Shopping Channel,28034,Spain,EMEA,Medium
10275,32,89.51,2864.32,7/23/2004,Shipped,3,7,2004,Planes,91,La Rochelle Gifts,44000,France,EMEA,Small
10284,24,83.12,1994.88,8/21/2004,Shipped,3,8,2004,Planes,91,"Norway Gifts By Mail, Co.",N 0106,Norway,EMEA,Small
10296,42,100,4200,9/15/2004,Shipped,3,9,2004,Planes,91,"Bavarian Collectables Imports, Co.",80686,Germany,EMEA,Medium
10308,21,100,2100,10/15/2004,Shipped,4,10,2004,Planes,91,Mini Classics,24067,USA,NA,Small
10316,34,82.21,2795.14,11/1/2004,Shipped,4,11,2004,Planes,91,giftsbymail.co.uk,PO31 7PJ,UK,EMEA,Small
10328,27,100,2700,11/12/2004,Shipped,4,11,2004,Planes,91,Rovelli Gifts,24100,Italy,EMEA,Small
10340,30,88.6,2658,11/24/2004,Shipped,4,11,2004,Planes,91,Enaco Distributors,8022,Spain,EMEA,Small
10353,39,100,3900,12/4/2004,Shipped,4,12,2004,Planes,91,Gift Ideas Corp.,97561,USA,NA,Medium
10361,20,60.54,1210.8,12/17/2004,Shipped,4,12,2004,Planes,91,Souveniers And Things Co.,2067,Australia,APAC,Small
10375,37,81.87,3029.19,2/3/2005,Shipped,1,2,2005,Planes,91,La Rochelle Gifts,44000,France,EMEA,Medium
10388,46,100,4600,3/3/2005,Shipped,1,3,2005,Planes,91,FunGiftIdeas.com,50553,USA,NA,Large
10398,47,87.69,4121.43,3/30/2005,Shipped,1,3,2005,Planes,91,Reims Collectables,51100,France,EMEA,Medium
10401,11,100,1100,4/3/2005,On Hold,2,4,2005,Planes,91,Tekni Collectables Inc.,94019,USA,NA,Small
10416,23,91.34,2100.82,5/10/2005,Shipped,2,5,2005,Planes,91,L'ordine Souveniers,42100,Italy,EMEA,Small
10105,29,70.15,2034.35,2/11/2003,Shipped,1,2,2003,Ships,86,Danish Wholesale Imports,1734,Denmark,EMEA,Small
10117,38,79.68,3027.84,4/16/2003,Shipped,2,4,2003,Ships,86,"Dragon Souveniers, Ltd.",79903,Singapore,Japan,Medium
10128,32,97,3104,6/6/2003,Shipped,2,6,2003,Ships,86,Euro Shopping Channel,28034,Spain,EMEA,Medium
10142,43,84.01,3612.43,8/8/2003,Shipped,3,8,2003,Ships,86,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10153,31,87.48,2711.88,9/28/2003,Shipped,3,9,2003,Ships,86,Euro Shopping Channel,28034,Spain,EMEA,Small
10166,29,100,2900,10/21/2003,Shipped,4,10,2003,Ships,86,FunGiftIdeas.com,50553,USA,NA,Medium
10177,31,88.34,2738.54,11/7/2003,Shipped,4,11,2003,Ships,86,CAF Imports,28023,Spain,EMEA,Small
10185,30,94.4,2832,11/14/2003,Shipped,4,11,2003,Ships,86,Mini Creations Ltd.,50553,USA,NA,Small
10196,50,94.4,4720,11/26/2003,Shipped,4,11,2003,Ships,86,Super Scale Inc.,97823,USA,NA,Medium
10208,40,80.55,3222,1/2/2004,Shipped,1,1,2004,Ships,86,"Saveley & Henriot, Co.",69004,France,EMEA,Medium
10221,23,97,2231,2/18/2004,Shipped,1,2,2004,Ships,86,Petit Auto,B-1180,Belgium,EMEA,Small
10232,26,88.34,2296.84,3/20/2004,Shipped,1,3,2004,Ships,86,giftsbymail.co.uk,PO31 7PJ,UK,EMEA,Small
10248,40,100,4000,5/7/2004,Cancelled,2,5,2004,Ships,86,Land of Toys Inc.,10022,USA,NA,Medium
10273,21,100,2100,7/21/2004,Shipped,3,7,2004,Ships,86,Petit Auto,B-1180,Belgium,EMEA,Small
10282,43,86.61,3724.23,8/20/2004,Shipped,3,8,2004,Ships,86,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10293,29,71.89,2084.81,9/9/2004,Shipped,3,9,2004,Ships,86,Amica Models & Co.,10100,Italy,EMEA,Small
10306,38,91.81,3488.78,10/14/2004,Shipped,4,10,2004,Ships,86,"AV Stores, Co.",EC2 5NT,UK,EMEA,Medium
10314,23,76.22,1753.06,10/22/2004,Shipped,4,10,2004,Ships,86,Heintze Collectables,8200,Denmark,EMEA,Small
10327,20,100,2000,11/10/2004,Resolved,4,11,2004,Ships,86,Danish Wholesale Imports,1734,Denmark,EMEA,Medium
10337,36,70.3,2530.8,11/21/2004,Shipped,4,11,2004,Ships,86,Classic Legends Inc.,10022,USA,NA,Small
10350,28,100,2800,12/2/2004,Shipped,4,12,2004,Ships,86,Euro Shopping Channel,28034,Spain,EMEA,Small
10372,44,100,4400,1/26/2005,Shipped,1,1,2005,Ships,86,"Tokyo Collectables, Ltd",106-0032,Japan,Japan,Medium
10384,49,100,4900,2/23/2005,Shipped,1,2,2005,Ships,86,Corporate Gift Ideas Co.,Unknown,USA,NA,Medium
10397,32,80.55,2577.6,3/28/2005,Shipped,1,3,2005,Ships,86,Alpha Cognac,31000,France,EMEA,Small
10414,34,100,3400,5/6/2005,On Hold,2,5,2005,Ships,86,Gifts4AllAges.com,51003,USA,NA,Medium
10106,30,100,3000,2/17/2003,Shipped,1,2,2003,Ships,90,Rovelli Gifts,24100,Italy,EMEA,Medium
10119,29,94.14,2730.06,4/28/2003,Shipped,2,4,2003,Ships,90,Salzburg Collectables,5020,Austria,EMEA,Small
10131,22,85.99,1891.78,6/16/2003,Shipped,2,6,2003,Ships,90,Gift Ideas Corp.,97561,USA,NA,Small
10143,26,100,2600,8/10/2003,Shipped,3,8,2003,Ships,90,Mini Creations Ltd.,50553,USA,NA,Small
10155,32,91.43,2925.76,10/6/2003,Shipped,4,10,2003,Ships,90,"Toys of Finland, Co.",21240,Finland,EMEA,Small
10167,29,100,2900,10/23/2003,Cancelled,4,10,2003,Ships,90,Scandinavian Gift Ideas,S-844 67,Sweden,EMEA,Small
10178,34,96.86,3293.24,11/8/2003,Shipped,4,11,2003,Ships,90,Alpha Cognac,31000,France,EMEA,Medium
10186,24,99.57,2389.68,11/14/2003,Shipped,4,11,2003,Ships,90,"Double Decker Gift Stores, Ltd",WA1 1DP,UK,EMEA,Small
10197,24,90.52,2172.48,11/26/2003,Shipped,4,11,2003,Ships,90,Enaco Distributors,8022,Spain,EMEA,Small
10209,33,88.71,2927.43,1/9/2004,Shipped,1,1,2004,Ships,90,"Men 'R' US Retailers, Ltd.",Unknown,USA,NA,Small
10222,26,100,2600,2/19/2004,Shipped,1,2,2004,Ships,90,Collectable Mini Designs Co.,91217,USA,NA,Small
10249,40,95.95,3838,5/8/2004,Shipped,2,5,2004,Ships,90,Cambridge Collectables Co.,51247,USA,NA,Medium
10262,44,94.14,4142.16,6/24/2004,Cancelled,2,6,2004,Ships,90,Euro Shopping Channel,28034,Spain,EMEA,Medium
10274,24,90.52,2172.48,7/21/2004,Shipped,3,7,2004,Ships,90,Collectables For Less Inc.,58339,USA,NA,Small
10283,20,94.14,1882.8,8/20/2004,Shipped,3,8,2004,Ships,90,"Royal Canadian Collectables, Ltd.",T2F 8M4,Canada,NA,Small
10296,34,100,3400,9/15/2004,Shipped,3,9,2004,Ships,90,"Bavarian Collectables Imports, Co.",80686,Germany,EMEA,Medium
10307,34,97.76,3323.84,10/14/2004,Shipped,4,10,2004,Ships,90,"Classic Gift Ideas, Inc",71270,USA,NA,Medium
10316,45,93.24,4195.8,11/1/2004,Shipped,4,11,2004,Ships,90,giftsbymail.co.uk,PO31 7PJ,UK,EMEA,Medium
10328,41,100,4100,11/12/2004,Shipped,4,11,2004,Ships,90,Rovelli Gifts,24100,Italy,EMEA,Medium
10339,55,71.25,3918.75,11/23/2004,Shipped,4,11,2004,Ships,90,"Tokyo Collectables, Ltd",106-0032,Japan,Japan,Medium
10352,23,100,2300,12/3/2004,Shipped,4,12,2004,Ships,90,Auto-Moto Classics Inc.,58339,USA,NA,Small
10361,24,45.39,1089.36,12/17/2004,Shipped,4,12,2004,Ships,90,Souveniers And Things Co.,2067,Australia,APAC,Small
10373,32,84.41,2701.12,1/31/2005,Shipped,1,1,2005,Ships,90,"Oulu Toy Supplies, Inc.",90110,Finland,EMEA,Small
10386,29,85.76,2487.04,3/1/2005,Resolved,1,3,2005,Ships,90,Euro Shopping Channel,28034,Spain,EMEA,Small
10398,36,100,3600,3/30/2005,Shipped,1,3,2005,Ships,90,Reims Collectables,51100,France,EMEA,Medium
10400,46,87.8,4038.8,4/1/2005,Shipped,2,4,2005,Ships,90,The Sharp Gifts Warehouse,94217,USA,NA,Medium
10415,32,95.95,3070.4,5/9/2005,Disputed,2,5,2005,Ships,90,"Australian Collectables, Ltd",3150,Australia,APAC,Medium
10106,34,100,3400,2/17/2003,Shipped,1,2,2003,Planes,99,Rovelli Gifts,24100,Italy,EMEA,Medium
10120,24,100,2400,4/29/2003,Shipped,2,4,2003,Planes,99,"Australian Collectors, Co.",3004,Australia,APAC,Small
10131,40,100,4000,6/16/2003,Shipped,2,6,2003,Planes,99,Gift Ideas Corp.,97561,USA,NA,Medium
10143,26,82.77,2152.02,8/10/2003,Shipped,3,8,2003,Planes,99,Mini Creations Ltd.,50553,USA,NA,Small
10155,20,100,2000,10/6/2003,Shipped,4,10,2003,Planes,99,"Toys of Finland, Co.",21240,Finland,EMEA,Small
10168,31,100,3100,10/28/2003,Shipped,4,10,2003,Planes,99,Technics Stores Inc.,94217,USA,NA,Medium
10178,22,87.75,1930.5,11/8/2003,Shipped,4,11,2003,Planes,99,Alpha Cognac,31000,France,EMEA,Small
10198,42,100,4200,11/27/2003,Shipped,4,11,2003,Planes,99,Cruz & Sons Co.,1227 MM,Philippines,Japan,Medium
10210,26,99.72,2592.72,1/12/2004,Shipped,1,1,2004,Planes,99,Osaka Souveniers Co.,530-0003,Japan,Japan,Small
10222,37,87.75,3246.75,2/19/2004,Shipped,1,2,2004,Planes,99,Collectable Mini Designs Co.,91217,USA,NA,Medium
10235,38,88.75,3372.5,4/2/2004,Shipped,2,4,2004,Planes,99,"Royal Canadian Collectables, Ltd.",T2F 8M4,Canada,NA,Medium
10250,35,100,3500,5/11/2004,Shipped,2,5,2004,Planes,99,The Sharp Gifts Warehouse,94217,USA,NA,Medium
10262,33,90.75,2994.75,6/24/2004,Cancelled,2,6,2004,Planes,99,Euro Shopping Channel,28034,Spain,EMEA,Small
10275,39,100,3900,7/23/2004,Shipped,3,7,2004,Planes,99,La Rochelle Gifts,44000,France,EMEA,Medium
10284,45,100,4500,8/21/2004,Shipped,3,8,2004,Planes,99,"Norway Gifts By Mail, Co.",N 0106,Norway,EMEA,Medium
10296,24,100,2400,9/15/2004,Shipped,3,9,2004,Planes,99,"Bavarian Collectables Imports, Co.",80686,Germany,EMEA,Small
10308,35,88.75,3106.25,10/15/2004,Shipped,4,10,2004,Planes,99,Mini Classics,24067,USA,NA,Medium
10316,23,100,2300,11/1/2004,Shipped,4,11,2004,Planes,99,giftsbymail.co.uk,PO31 7PJ,UK,EMEA,Small
10328,37,100,3700,11/12/2004,Shipped,4,11,2004,Planes,99,Rovelli Gifts,24100,Italy,EMEA,Medium
10340,55,87.75,4826.25,11/24/2004,Shipped,4,11,2004,Planes,99,Enaco Distributors,8022,Spain,EMEA,Medium
10352,49,100,4900,12/3/2004,Shipped,4,12,2004,Planes,99,Auto-Moto Classics Inc.,58339,USA,NA,Medium
10361,26,100,2600,12/17/2004,Shipped,4,12,2004,Planes,99,Souveniers And Things Co.,2067,Australia,APAC,Small
10375,33,100,3300,2/3/2005,Shipped,1,2,2005,Planes,99,La Rochelle Gifts,44000,France,EMEA,Medium
10386,37,83.84,3102.08,3/1/2005,Resolved,1,3,2005,Planes,99,Euro Shopping Channel,28034,Spain,EMEA,Medium
10398,22,86.76,1908.72,3/30/2005,Shipped,1,3,2005,Planes,99,Reims Collectables,51100,France,EMEA,Small
10401,85,88.75,7543.75,4/3/2005,On Hold,2,4,2005,Planes,99,Tekni Collectables Inc.,94019,USA,NA,Large
10416,22,100,2200,5/10/2005,Shipped,2,5,2005,Planes,99,L'ordine Souveniers,42100,Italy,EMEA,Small
10105,31,65.77,2038.87,2/11/2003,Shipped,1,2,2003,Ships,72,Danish Wholesale Imports,1734,Denmark,EMEA,Small
10119,38,65.77,2499.26,4/28/2003,Shipped,2,4,2003,Ships,72,Salzburg Collectables,5020,Austria,EMEA,Small
10129,45,85.29,3838.05,6/12/2003,Shipped,2,6,2003,Ships,72,"Stylish Desk Decors, Co.",WX3 6FW,UK,EMEA,Medium
10143,31,85.29,2643.99,8/10/2003,Shipped,3,8,2003,Ships,72,Mini Creations Ltd.,50553,USA,NA,Small
10154,36,64.33,2315.88,10/2/2003,Shipped,4,10,2003,Ships,72,Boards & Toys Co.,92561,USA,NA,Small
10167,46,70.11,3225.06,10/23/2003,Cancelled,4,10,2003,Ships,72,Scandinavian Gift Ideas,S-844 67,Sweden,EMEA,Medium
10177,32,76.62,2451.84,11/7/2003,Shipped,4,11,2003,Ships,72,CAF Imports,28023,Spain,EMEA,Small
10185,39,57.82,2254.98,11/14/2003,Shipped,4,11,2003,Ships,72,Mini Creations Ltd.,50553,USA,NA,Small
10197,50,78.79,3939.5,11/26/2003,Shipped,4,11,2003,Ships,72,Enaco Distributors,8022,Spain,EMEA,Medium
10208,46,74.45,3424.7,1/2/2004,Shipped,1,1,2004,Ships,72,"Saveley & Henriot, Co.",69004,France,EMEA,Medium
10222,36,80.95,2914.2,2/19/2004,Shipped,1,2,2004,Ships,72,Collectable Mini Designs Co.,91217,USA,NA,Small
10233,29,82.4,2389.6,3/29/2004,Shipped,1,3,2004,Ships,72,Tekni Collectables Inc.,94019,USA,NA,Small
10248,32,75.89,2428.48,5/7/2004,Cancelled,2,5,2004,Ships,72,Land of Toys Inc.,10022,USA,NA,Small
10261,44,68.67,3021.48,6/17/2004,Shipped,2,6,2004,Ships,72,Quebec Home Shopping Network,H1J 1C3,Canada,NA,Medium
10273,42,62.16,2610.72,7/21/2004,Shipped,3,7,2004,Ships,72,Petit Auto,B-1180,Belgium,EMEA,Small
10283,47,65.77,3091.19,8/20/2004,Shipped,3,8,2004,Ships,72,"Royal Canadian Collectables, Ltd.",T2F 8M4,Canada,NA,Medium
10295,44,58.55,2576.2,9/10/2004,Shipped,3,9,2004,Ships,72,Gifts4AllAges.com,51003,USA,NA,Small
10306,43,75.17,3232.31,10/14/2004,Shipped,4,10,2004,Ships,72,"AV Stores, Co.",EC2 5NT,UK,EMEA,Medium
10316,48,74.45,3573.6,11/1/2004,Shipped,4,11,2004,Ships,72,giftsbymail.co.uk,PO31 7PJ,UK,EMEA,Medium
10327,21,96.31,2022.51,11/10/2004,Resolved,4,11,2004,Ships,72,Danish Wholesale Imports,1734,Denmark,EMEA,Small
10339,50,74.35,3717.5,11/23/2004,Shipped,4,11,2004,Ships,72,"Tokyo Collectables, Ltd",106-0032,Japan,Japan,Medium
10350,29,75.35,2185.15,12/2/2004,Shipped,4,12,2004,Ships,72,Euro Shopping Channel,28034,Spain,EMEA,Small
10373,41,70.33,2883.53,1/31/2005,Shipped,1,1,2005,Ships,72,"Oulu Toy Supplies, Inc.",90110,Finland,EMEA,Small
10386,37,100,3700,3/1/2005,Resolved,1,3,2005,Ships,72,Euro Shopping Channel,28034,Spain,EMEA,Medium
10397,22,66.5,1463,3/28/2005,Shipped,1,3,2005,Ships,72,Alpha Cognac,31000,France,EMEA,Small
10414,31,75.89,2352.59,5/6/2005,On Hold,2,5,2005,Ships,72,Gifts4AllAges.com,51003,USA,NA,Small
10103,42,100,4200,1/29/2003,Shipped,1,1,2003,Classic Cars,101,Baane Mini Imports,4110,Norway,EMEA,Medium
10114,42,100,4200,4/1/2003,Shipped,2,4,2003,Classic Cars,101,"La Corne D'abondance, Co.",75012,France,EMEA,Medium
10126,45,100,4500,5/28/2003,Shipped,2,5,2003,Classic Cars,101,"Corrida Auto Replicas, Ltd",28023,Spain,EMEA,Medium
10140,36,100,3600,7/24/2003,Shipped,3,7,2003,Classic Cars,101,Technics Stores Inc.,94217,USA,NA,Medium
10150,20,100,2000,9/19/2003,Shipped,3,9,2003,Classic Cars,101,"Dragon Souveniers, Ltd.",79903,Singapore,Japan,Small
10164,39,81.93,3195.27,10/21/2003,Resolved,4,10,2003,Classic Cars,101,Mini Auto Werke,8010,Austria,EMEA,Medium
10175,42,85.98,3611.16,11/6/2003,Shipped,4,11,2003,Classic Cars,101,"Stylish Desk Decors, Co.",WX3 6FW,UK,EMEA,Medium
10183,23,86.99,2000.77,11/13/2003,Shipped,4,11,2003,Classic Cars,101,"Classic Gift Ideas, Inc",71270,USA,NA,Small
